X,Y,calle,colonias,ID_COL,tipo,Ubicación,Reporte
-103.731156,19.274846,Adolfo Cardenas Cortes,ALFREDO V BONFIL,10001014,8,jardin,Buen estado
-103.731435,19.274975,Adolfo Cardenas Cortes,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731284,19.274981,Adolfo Cardenas Cortes,ALFREDO V BONFIL,10001014,10,jardin,Buen estado
-103.731778,19.275236,Adolfo Cardenas Cortes,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.73214,19.275511,Adolfo Cardenas Cortes,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.732522,19.275813,Adolfo Cardenas Cortes,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732837,19.276053,Adolfo Cardenas Cortes,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733145,19.276286,Adolfo Cardenas Cortes,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.734924,19.272969,AND Antonio Cardenas S,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735233,19.273208,AND Antonio Cardenas S,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735545,19.273445,AND Antonio Cardenas S,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.733856,19.274243,and Ciro Barajas Mendoza,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.734166,19.274475,and Ciro Barajas Mendoza,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.734477,19.274716,and Ciro Barajas Mendoza,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.733601,19.274537,Antonio Salazar Salazar,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.733913,19.274775,Antonio Salazar Salazar,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.734223,19.275011,Antonio Salazar Salazar,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.730412,19.275888,AntonioHernandez,ALFREDO V BONFIL,10001014,2,Colonia,En mal estado
-103.730623,19.274842,Arturo Ahumada,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.730183,19.275051,Arturo Ahumada,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.734104,19.271711,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",En mal estado
-103.734581,19.272075,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",En mal estado
-103.736051,19.273194,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",En mal estado
-103.736314,19.273394,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",En mal estado
-103.736596,19.273604,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",En mal estado
-103.738268,19.274307,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",En mal estado
-103.738641,19.274248,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",En mal estado
-103.738971,19.27413,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",En mal estado
-103.739352,19.273972,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",Buen estado
-103.735224,19.272566,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",Buen estado
-103.735769,19.272978,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",Buen estado
-103.736903,19.273847,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",Buen estado
-103.737207,19.27405,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",Buen estado
-103.737561,19.274216,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",Buen estado
-103.737892,19.274294,Av Maria Ahumada de Gomez,ALFREDO V BONFIL,10001014,1,"Doble, Avenida",Buen estado
-103.736546,19.273995,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.736296,19.274293,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.736013,19.274628,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.735738,19.274949,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.735448,19.275294,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.735163,19.275632,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.734864,19.275983,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.73459,19.27631,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.734338,19.276614,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.734047,19.276963,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.733802,19.277251,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.733515,19.277584,Ayuntamiento,ALFREDO V BONFIL,10001014,1,Colonia,Buen estado
-103.734384,19.273603,Carlos Gutierrez Zamora,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.734699,19.273843,Carlos Gutierrez Zamora,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735011,19.27408,Carlos Gutierrez Zamora,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735345,19.274336,Carlos Gutierrez Zamora,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.7357,19.274609,Carlos Gutierrez Zamora,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.731096,19.275566,Delgado Valiente,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.730682,19.27576,Delgado Valiente,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.730767,19.273922,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731094,19.274172,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731405,19.274409,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731715,19.274644,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732067,19.274909,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732421,19.27518,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732806,19.275473,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733116,19.275711,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733431,19.275948,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733781,19.276214,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.73409,19.276451,Eduardo Cruz Gonzalez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732036,19.276485,Felipe Agumada Salazar,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.732294,19.276678,Felipe Agumada Salazar,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.73261,19.27692,Felipe Agumada Salazar,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.73296,19.277187,Felipe Agumada Salazar,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733323,19.277459,Felipe Agumada Salazar,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.730702,19.273084,Felipe Ventura B,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.730991,19.273303,Felipe Ventura B,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731363,19.273604,Felipe Ventura B,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.73174,19.273875,Felipe Ventura B,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732117,19.274165,Felipe Ventura B,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.734659,19.273274,Ignacio Torres Gutierrez,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.734972,19.273513,Ignacio Torres Gutierrez,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735291,19.273759,Ignacio Torres Gutierrez,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735633,19.274016,Ignacio Torres Gutierrez,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.73595,19.274258,Ignacio Torres Gutierrez,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731039,19.274636,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.730369,19.273407,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.730538,19.273731,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.730811,19.274254,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731294,19.275106,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,10,jardin,Buen estado
-103.731421,19.275414,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.731622,19.275793,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.731819,19.276174,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,0,"Doble, Colonia",Buen estado
-103.73194,19.276403,Jose Aumada Salasar,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.730591,19.2733,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.73097,19.273409,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,8,jardin,Buen estado
-103.730828,19.273457,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,8,jardin,Buen estado
-103.730931,19.273489,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,8,jardin,Buen estado
-103.730998,19.273607,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731346,19.27387,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.73171,19.274146,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.73197,19.274343,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732316,19.274595,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732728,19.274909,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.733147,19.275189,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733378,19.275407,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733739,19.275687,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.734035,19.275912,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.734433,19.276212,Jose Barajas Carrillo,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731185,19.275909,Juan Chavez Carillo,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.730844,19.276076,Juan Chavez Carillo,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.734131,19.273911,Lic Gabriel Leon Polanco,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.73444,19.274145,Lic Gabriel Leon Polanco,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.734753,19.274383,Lic Gabriel Leon Polanco,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.735102,19.274648,Lic Gabriel Leon Polanco,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.735416,19.274887,Lic Gabriel Leon Polanco,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735717,19.273368,Luis Gaytan,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735471,19.273661,Luis Gaytan,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.735184,19.274,Luis Gaytan,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.734936,19.274296,Luis Gaytan,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.734647,19.274634,Luis Gaytan,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.734432,19.274894,Luis Gaytan,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.734151,19.275225,Luis Gaytan,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733616,19.275862,Luis Gaytan,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733332,19.276198,Luis Gaytan,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733084,19.276492,Luis Gaytan,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.732794,19.276833,Luis Gaytan,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733345,19.274843,Nicasio Carbajal flores,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733655,19.275081,Nicasio Carbajal flores,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733967,19.275319,Nicasio Carbajal flores,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.734287,19.275562,Nicasio Carbajal flores,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.734651,19.27584,Nicasio Carbajal flores,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.731712,19.275807,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,8,jardin,Buen estado
-103.731988,19.275895,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.731825,19.275894,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,8,jardin,Buen estado
-103.731942,19.276067,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,8,jardin,Buen estado
-103.732269,19.27611,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.732582,19.276349,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.732896,19.276589,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,2,Colonia,Buen estado
-103.733243,19.276851,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.733555,19.277089,Rafael Carilllo Alcaraz,ALFREDO V BONFIL,10001014,4,Colonia,En mal estado
-103.730939,19.275131,Severo Urzua,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.730588,19.275298,Severo Urzua,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.730287,19.275439,Severo Urzua,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.730302,19.274255,Victor Chavez Carillo,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.730434,19.274499,Victor Chavez Carillo,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.731318,19.276153,Victor Chavez Carillo,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.73149,19.276493,Victor Chavez Carillo,ALFREDO V BONFIL,10001014,4,Colonia,Buen estado
-103.728175,19.274745,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.728013,19.275046,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.727853,19.275339,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.727711,19.2756,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.727587,19.275833,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.727437,19.27611,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.727291,19.27638,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.727147,19.276638,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.727003,19.276901,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.726728,19.277397,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.726572,19.277678,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.72644,19.27792,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.726337,19.278124,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.726187,19.278398,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.726021,19.278708,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.725847,19.279018,Av Flor de Naranjo,ARBOLEDAS DEL CARMEN,10001011,2,"Doble, Avenida",Buen estado
-103.724972,19.276373,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.725818,19.276477,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.726296,19.276675,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.726739,19.276859,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727226,19.277057,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727683,19.277243,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728141,19.277431,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728594,19.277614,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728073,19.277796,AV.flor de primavera,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729039,19.279109,flor azucena,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728853,19.279622,flor azucena,ARBOLEDAS DEL CARMEN,10001011,1,Colonia,Buen estado
-103.728638,19.280015,flor azucena,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728144,19.274632,flor de almendros,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728447,19.274692,flor de almendros,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728847,19.274789,flor de almendros,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729364,19.274918,flor de almendros,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729593,19.275992,flor de almendros,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729616,19.275325,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729376,19.275767,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729134,19.276205,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728922,19.276595,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728216,19.27788,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727945,19.278379,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727783,19.278722,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727604,19.279004,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727358,19.27945,Flor de amapola,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.72568,19.276554,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,10,jardin,Buen estado
-103.725617,19.276601,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,10,jardin,Buen estado
-103.725389,19.276629,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.725958,19.276661,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,10,Colonia,Sin luminaria
-103.726242,19.276775,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,10,Colonia,Sin luminaria
-103.725465,19.276792,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.726207,19.276836,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,10,Colonia,Sin luminaria
-103.725629,19.276998,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.725142,19.277073,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.725307,19.277204,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.725207,19.277376,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.724838,19.277652,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.724589,19.278095,Flor de Azalea,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728629,19.275094,Flor de Bugambilia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728407,19.27551,Flor de Bugambilia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728228,19.275829,Flor de Bugambilia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728012,19.276221,Flor de Bugambilia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.72728,19.277556,Flor de Bugambilia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727065,19.277951,Flor de Bugambilia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.726481,19.279025,Flor de Bugambilia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727606,19.274793,flor de clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727439,19.275107,flor de clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727257,19.275427,flor de clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727012,19.27587,flor de clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.726317,19.276908,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.726168,19.277079,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,10,jardin,Buen estado
-103.725743,19.27738,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.725871,19.277483,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.726099,19.277545,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.725753,19.277553,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.725737,19.277629,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.725778,19.277662,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,8,jardin,Buen estado
-103.725787,19.278111,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.725545,19.278559,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.725403,19.27882,Flor de Clavel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729066,19.278367,flor de dalia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728822,19.278814,flor de dalia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728652,19.279152,flor de dalia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728481,19.279439,flor de dalia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728267,19.279834,flor de dalia,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.72916,19.275139,Flor de Girasol,ARBOLEDAS DEL CARMEN,10001011,0,Colonia,Buen estado
-103.728921,19.275572,Flor de Girasol,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728678,19.276013,Flor de Girasol,ARBOLEDAS DEL CARMEN,10001011,1,Colonia,En mal estado
-103.728465,19.276405,Flor de Girasol,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727783,19.277662,Flor de Girasol,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.72751,19.278163,Flor de Girasol,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727171,19.278792,Flor de Girasol,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.726927,19.279238,Flor de Girasol,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.724383,19.276625,Flor de las Rosas,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.724099,19.276915,Flor de las Rosas,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.724063,19.277194,Flor de las Rosas,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.723784,19.277704,Flor de las Rosas,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729575,19.276241,flor de laurel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.729362,19.276638,flor de laurel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728631,19.27815,flor de laurel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.728387,19.278598,flor de laurel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.72805,19.279224,flor de laurel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727833,19.279619,flor de laurel,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.724746,19.276804,Flor de Margarita,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.724397,19.277433,Flor de Margarita,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.724219,19.277773,Flor de Margarita,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.72691,19.274882,Flor de noche buena,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.72677,19.275294,Flor de noche buena,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.726585,19.275632,Flor de noche buena,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727211,19.275004,Flor lluvia de oro,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.727954,19.275318,Flor lluvia de oro,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
-103.726418,19.275969,Rosa morada,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,En mal estado
-103.72718,19.276273,Rosa morada,ARBOLEDAS DEL CARMEN,10001011,2,Colonia,Buen estado
